tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
9.17e-05,0,88006.37864
1.29e-05,0,444875.9566
0.00015832,0,79934.7595
1.1e-05,0,464859.8892
4.89e-05,0,54841.08048
0.000151934,0,83956.04337
5.72e-05,0,61986.52313
2.69e-05,0,203043.2302
0.000227318,0,151394.0738
8.03e-05,0,67224.97987
0.000162718,0,76981.1079
8.27e-05,0,87113.22917
1.16e-05,0,143441.4478
0.00015255,0,92552.34504
0.000146505,0,695975.0195
1.24e-05,0,60899.01037
1.05e-05,0,276099.3033
0.0001654,0,70869.2282
5.51e-05,0,94306.20074
9.82e-06,0,222103.3509
9.05e-06,0,61722.19933
0.000253907,0,2156370.508
1.06e-05,0,85393.40295
0.000200894,0,2771705.272
5.29e-05,0,53207.25847
2.02e-05,0,155497.2976
1.48e-05,0,128411.9513
1.25e-05,0,166485.6797
2.16e-05,0,63203.64485
0.000228251,0,2551373.862
4.94e-05,0,90683.94054
1.22e-05,0,883363.5868
2.21e-05,0,90284.66354
1.37e-05,0,143098.5081
9.17e-06,0,80466.26379
0.00028077,0,1942625.011
1.94e-05,0,71697.50427
1.12e-05,0,658908.8105
4.66e-05,0,78218.22174
0.000157429,0,238281.9574
1.07e-05,0,89312.4904
1.22e-05,0,449937.5278
0.000170177,0,77770.49136
1.03e-05,0,176560.0344
2.9e-05,0,126115.7467
2.82e-05,0,451589.0114
0.000182165,0,67598.44058
9.88e-06,0,344362.0762
1.71e-05,0,86918.34499
1.15e-05,0,70889.64507
0.000153904,0,121394.097
2.69e-05,0,111252.5124
9.56e-06,0,123087.6229
8.93e-05,0,76417.96108
0.000182757,0,161084.7041
1.46e-05,0,87953.9502
0.000267635,0,2085303.684
0.000185469,0,65765.65041
0.000118633,0,103908.0614
1.55e-05,0,371763.0539
9.16e-05,0,64820.50379
1.74e-05,0,322216.2828
0.000133762,0,71160.7118
8.91e-05,0,148750.1687
8.43e-05,0,107771.3033
7.7e-05,0,114787.3587
2.13e-05,0,117031.7873
0.000120921,0,137543.7868
7.02e-05,0,24060.15071
0.000547322,0,1105637.799
4.44e-05,0,105607.6544
1.53e-05,0,997115.0437
1.66e-05,0,69863.16641
0.000219543,0,2599286.986
8.77e-06,0,80437.03734
1.2e-05,0,1078710.43
6.4e-05,0,75596.26257
0.000199534,0,74741.56301
6.16e-05,0,80320.34354
4.84e-05,0,118789.4927
1.35e-05,0,218315.5079
4.41e-05,0,53177.87278
0.000416848,0,1415979.867
0.000213154,0,107949.9153
1.39e-05,0,141924.6675
0.000203708,0,120423.7364
0.000161407,0,830679.862
1.24e-05,0,67664.53335
1.47e-05,0,502289.0705
0.000179469,0,73442.74431
1.76e-05,0,56579.86541
0.000297314,0,1886365.002
0.00012827,0,48938.02647
0.000371866,0,128285.4957
4.47e-05,0,278495.0342
0.50461146,1,75392.35766
0.000297288,0,2872363.829
0.504474271,1,4551731.645
0.503941789,1,6728138.036
0.500271223,1,6306616.135
0.498469822,1,5689664.557
0.49854551,1,8230332.377
0.495199261,1,9056213.481
0.495262767,1,9839269.534
0.489999292,1,9448540.419
0.490067969,1,9087658.667
0.486832708,1,5829055.002
0.486955425,1,5082030.478
0.482853045,1,5640615.724
0.480314372,1,5777584.318
0.480414639,1,6202004.019
0.479331276,1,6202004.019
0.475458987,1,5842066.286
0.471862952,1,5829055.002
0.4719689,1,5881451.002
0.472072967,1,5989120.586
0.468226248,1,5101843.462
0.468347912,1,5121811.538
0.466737283,1,919622.5214
0.463576309,1,163577856.0
0.461315535,1,436207616.0
0.461316372,1,654311424.0
0.45961212,1,654311424.0
0.456667761,1,523449139.2
0.45198308,1,523449139.2
0.451984066,1,523449139.2
0.451985147,1,523449139.2
0.448946751,1,436207616.0
0.444003824,1,872415232.0
0.444004935,1,523449139.2
0.44400579,1,872415232.0
0.444006753,1,523449139.2
0.437518074,1,654311424.0
0.437518958,1,523449139.2
0.434201378,1,872415232.0
0.434202112,1,654311424.0
0.430255471,1,436207616.0
0.427932053,1,654311424.0
0.425725112,1,523449139.2
0.42572604,1,523449139.2
0.422742412,1,654311424.0
0.420658889,1,654311424.0
0.420659695,1,872415232.0
0.420660719,1,523449139.2
0.413908943,1,523449139.2
0.412358638,1,654311424.0
0.412359953,1,436207616.0
0.412360922,1,654311424.0
0.40937789,1,523449139.2
0.40805843,1,654311424.0
0.404821106,1,654311424.0
0.404822089,1,523449139.2
0.39947934,1,654311424.0
0.399480226,1,523449139.2
0.396466865,1,654311424.0
0.396468079,1,436207616.0
0.392209521,1,654311424.0
0.391643973,1,654311424.0
0.389731753,1,523449139.2
0.38715608,1,654311424.0
0.380743794,1,523449139.2
0.380744781,1,523449139.2
0.3807457,1,872415232.0
0.380801115,3,194345.1174
0.377452095,3,201326592.0
0.376796266,3,523449139.2
0.374188063,3,523449139.2
0.374189691,3,373892242.3
0.368063604,3,373892242.3
0.368064729,3,373892242.3
0.365894623,3,436207616.0
0.365895601,3,523449139.2
