tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
2.17E-05,1,512482.0239
2.02E-05,1,1452411.596
5.82E-05,1,439651.5532
1.40E-05,0,772981.6796
6.04E-05,0,183372.7343
2.87E-05,1,620347.4037
2.26E-05,1,113266.3563
0.000143485,1,5162220.308
0.000225928,1,7564293.919
1.02E-05,0,3123543.74
0.000166426,0,132364.6233
4.00E-05,1,573580.0342
4.60E-05,1,239960.1812
0.000207095,1,3871665.231
0.045719319,0,11601.22431
9.72E-05,0,115995.8366
2.01E-05,1,157922.2649
0.000137377,1,5308814.799
0.000216785,1,7883270.169
2.09E-05,0,572690.0729
6.46E-05,1,140924.2783
0.000172821,0,4877957.075
2.09E-05,1,525445.8334
2.25E-05,1,110409.0148
0.000142302,1,5203271.761
1.39E-05,0,1297359.409
5.37E-05,1,73725.23087
0.000218278,0,3214212.644
4.52E-05,1,1395864.371
4.20E-05,1,1518123.954
0.000168589,0,157498.9341
1.11E-05,0,118080.1126
2.39E-05,1,208678.4959
2.13E-05,1,159432.6082
0.000186907,1,3771247.401
0.000318714,0,4004688.087
1.09E-05,0,172060.6411
3.85E-05,1,354784.5596
4.06E-05,1,220288.334
0.000142167,1,6143769.239
4.29E-05,1,396132.2379
0.000166866,0,297300.646
1.26E-05,0,302995.2814
2.18E-05,1,245866.1997
0.000126864,1,5934797.497
2.25E-05,1,641167.4904
2.10E-05,1,183498.9621
1.73E-05,0,874987.164
1.19E-05,0,158774.9148
3.82E-05,1,759282.1862
5.00E-05,1,155529.2189
0.00016784,1,5287365.042
1.24E-05,0,1019140.595
1.28E-05,0,326155.0091
2.44E-05,1,169510.7316
4.85E-05,1,11830.32154
0.000241564,1,3227183.349
0.000362797,1,5141936.534
4.67E-05,0,1629575.064
4.00E-05,0,107499.2725
0.000317941,1,2242712.679
7.09E-05,1,1317847.782
0.00024669,1,3536818.508
6.44E-05,1,528950.2215
8.94E-05,0,122177.6736
1.99E-05,0,552818.8997
3.26E-05,1,317781.1676
2.90E-05,1,977313.5534
0.000141298,1,109875.9738
0.000419214,1,2240792.548
0.000230349,0,1036794.247
0.000128309,1,12113.73762
0.000358148,0,2297295.137
7.65E-05,1,336450.1473
6.72E-05,1,403087.278
6.38E-05,1,477948.447
4.29E-05,0,99801.37503
0.000397018,0,1489302.295
8.46E-05,1,1802510.81
0.000110671,1,229100.6387
0.000379126,1,2322312.064
0.000111661,1,380137.356
4.18E-05,0,101764.1996
0.000529729,0,1081872.258
0.000105137,1,1271742.321
6.48E-05,1,356039.4091
6.62E-05,1,188984.4535
0.000308057,1,2578567.188
2.25E-05,0,1273486.206
3.65E-05,0,145985.0041
6.07E-05,1,789277.9542
6.13E-05,1,76650.92095
0.000358493,1,2097152
0.000618656,0,2029873.98
2.11E-05,0,648489.7546
3.45E-05,1,815849.6559
5.93E-05,1,349338.7208
4.97E-05,1,596863.3286
3.12E-05,1,864347.9841
0.000346645,0,79923.22033
9.86E-05,1,707363.7016
5.34E-05,1,1913191.298
0.00011339,1,260189.4518
7.86E-05,1,739334.9424
1.79E-05,0,294102.5912
0.000118361,1,170961.2448
0.000328789,0,2513725.893
4.41E-05,1,616838.486
2.85E-05,1,1108063.377
2.71E-05,1,847005.0796
0.000262361,0,96914.46816
5.20E-05,0,132705.6874
0.000350077,1,2090451.834
0.000468097,1,5298068.211
5.13E-05,1,2120944.648
9.63E-05,1,93173.57408
3.83E-05,0,616363.0704
1.25E-05,0,1251889.492
2.95E-05,1,204280.8067
0.000156233,1,4919634.767
2.04E-05,1,1545921.852
2.24E-05,1,662090.9932
1.31E-05,0,156785.3106
1.22E-05,0,1087717.344
4.32E-05,1,385342.417
4.23E-05,1,442775.4519
4.14E-05,1,255241.4371
1.42E-05,0,114632.875
1.37E-05,0,322450.8608
0.000162528,1,4194304
5.25E-05,1,328552.0582
4.60E-05,1,606124.5243
0.000164996,0,97739.98199
2.19E-05,1,474913.0278
2.43E-05,1,1180534.82
3.90E-05,1,162068.5922
0.000200236,1,3860244.389
0.000347763,0,3577693.88
9.17E-05,0,208491.1045
3.21E-05,1,938753.8364
4.18E-05,1,136180.1184
6.07E-05,1,143970.8288
0.000200928,0,3766313.796
6.25E-05,1,281031.4288
0.000169095,0,4954345.664
2.12E-05,1,1852261.639
2.18E-05,1,131964.1858
0.000136541,1,5429970.324
0.000161539,0,81070.12161
0.000387379,1,2760807.696
0.000475571,0,5969252.054
1.93E-05,1,1950257.598
8.15E-05,1,159636.822
0.000433242,1,1773201.691
3.29E-05,0,504003.7579
1.83E-05,0,140430.7237
2.64E-05,1,1336011.075
2.22E-05,1,772732.7121
2.26E-05,1,397757.7046
0.000140516,1,5287365.042
0.000203688,0,132833.0441
2.99E-05,1,172380.0103
0.000152656,0,4300179.635
0.000267052,1,5452595.2
3.03E-05,1,3480379.915
0.000108555,1,44616.45209
0.000306657,0,2664972.939
0.000427464,1,5152058.457
0.000526263,1,6321849.507
1.25E-05,1,3765821.145
0.000785368,0,5649470.694
0.0002105,1,5961835.298
7.73E-05,1,44009.51229
0.000312923,1,2646355.608
0.000411493,1,6306616.135
0.000475041,0,8294353.978
0.000583171,1,5777584.318
0.000650478,0,7853164.936
0.00075141,1,6172749.283
4.04E-05,1,16357785.6
4.21E-05,1,327155712
4.25E-05,1,2617245696
2.04E-05,0,148660.3015
0.000170069,0,3532045.474
3.86E-05,1,1567212.992
5.35E-05,1,220214.194
7.48E-05,1,314837.6875
3.48E-05,0,174171.6486
0.000244019,1,2977526.389
2.70E-05,0,224262.5329
3.04E-05,1,181866.8401
9.07E-06,1,1900686.78
1.82E-05,1,190942.2701
0.000104195,0,6151645.867
0.000181957,1,8003809.468
1.09E-05,0,181657.9864
2.79E-05,1,136999.8794
0.00013755,1,5689664.557
0.000208744,1,8753330.087
1.76E-05,1,1397354.883
2.27E-05,0,101675.4287
3.21E-05,0,98773.13733
0.000269552,1,2622490.677
4.99E-05,1,2374996.094
6.20E-05,1,123158.7076
0.000203949,0,3709535.196
0.000341726,1,4528106.74
2.15E-05,0,424251.4391
5.19E-05,1,114071.0293
0.000237932,1,3351146.858
0.000375627,1,4528106.74
0.000100102,1,251030.6633
4.01E-05,0,180768.3056
0.000596667,0,948433.624
8.62E-05,1,155844.0929
0.000247892,1,3854559.199
5.45E-05,1,295333.5247
0.000182492,1,4864768.952
2.36E-05,0,110354.4206
0.000296324,0,1934141.932
3.49E-05,1,614232.7379
5.38E-05,1,155270.8647
0.000175492,1,5121811.538
5.02E-05,1,526608.792
1.41E-05,0,699713.2739
9.30E-05,0,138976.6245
6.96E-05,1,123054.4782
0.000172964,1,6016656.772
4.47E-05,1,458683.0873
2.01E-05,0,188107.7476
0.000120635,1,6216735.62
2.94E-06,0,6017914.435
2.58E-05,1,96438.54586
9.46E-05,1,9087658.667
0.000132381,1,16357785.6
1.78E-05,1,1021563.504
1.55E-05,0,175302.1857
0.000105225,1,124862.6352
0.001337323,0,428437.321
0.001464551,1,4901209.169
2.60E-05,0,3618615.216
0.000106782,1,7720488.779
2.17E-05,0,139519.4678
3.56E-05,1,181337.608
0.000111789,1,8153413.383
2.40E-05,1,359265.0235
1.82E-05,1,330627.2986
4.45E-05,0,179362.8017
2.55E-05,1,116898.7313
9.78E-05,1,8581133.43
2.31E-05,1,663938.5327
2.08E-05,0,99918.44938
0.000144555,1,5033164.8
2.07E-05,0,340183.1816
4.72E-05,1,196313.0585
2.77E-05,1,1700614.487
3.96E-05,1,263463.4282
0.000166868,1,4892048.03
2.11E-05,0,114283.8534
4.72E-06,0,2785650.958
2.09E-05,1,503413.2902
9.20E-06,1,325406.6512
5.47E-05,1,13702857.05
1.20E-05,0,220204.0879
8.64E-05,1,8361807.335
1.42E-05,0,199638.7372
2.83E-05,1,3317168.183
1.79E-05,1,444354.108
3.41E-05,1,118798.3158
0.000102204,1,9119322.983
0.000147115,0,75229.0411
2.87E-05,1,459569.0423
1.66E-05,1,341900.1562
7.41E-05,1,10815064.86
3.92E-05,1,260318.8478
1.06E-05,0,1353662.905
8.76E-06,0,259715.3175
3.05E-05,1,208279.9376
1.90E-05,1,784546.0719
4.23E-05,1,178298.6372
1.65E-05,0,168666.6041
0.000129907,0,4652505.277
1.75E-05,1,794790.676
4.32E-05,1,135062.7359
0.000128112,1,7331220.437
1.75E-05,1,3443744.337
3.76E-05,0,562364.7821
4.30E-05,0,124499.2417
3.42E-05,1,258851.3199
0.000103871,1,8902196.245
0.000159077,1,11330067.95
1.71E-05,1,4297611.98
6.05E-05,0,152646.2994
7.85E-06,0,463691.8995
2.90E-05,1,109599.9035
8.85E-05,1,10468982.78
0.000121951,1,18562026.21
2.86E-05,1,886600.8455
3.08E-05,0,141879.2051
5.19E-05,1,170360.3265
0.000173604,0,4350869.375
2.37E-05,1,366407.0693
7.40E-05,1,12404008.04
0.000118581,1,13995966.29
0.00012565,0,95625.56725
3.78E-05,1,201388.5577
0.000107059,1,8993971.464
0.000139937,1,18965548.52
1.84E-05,1,819425.7032
2.98E-05,0,105456.7863
1.88E-05,0,544259.6491
4.06E-05,1,1231065.708
4.29E-05,1,105321.7584
0.000122025,1,7883270.169
0.000159218,1,16777216
7.15E-06,0,798339.0454
1.48E-05,0,106007.0132
3.24E-05,1,187953.0123
0.000118575,1,7229960.486
0.000162714,1,14147274.03
0.000240584,1,8003809.468
6.14E-05,0,117149.4135
5.49E-06,0,457465.9186
2.33E-05,1,634945.5837
1.96E-05,1,333619.5916
1.76E-05,1,560198.137
6.88E-05,1,12173235.8
2.54E-05,0,214218.6605
3.58E-05,1,134528.1776
0.000137553,0,5198573.972
2.32E-05,1,449698.5732
2.94E-05,1,143191.0327
