tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
1.17e-05,0,654817.4193
1.26e-05,0,125224.3433
0.000161544,1,4180903.668
0.000249052,1,7112080.696
0.00032299,1,8442728.052
0.000436086,1,5509990.939
1.04e-05,0,2894892.173
1.14e-05,0,188958.4055
3.98e-05,1,173810.9773
4.66e-05,1,182183.3284
4.26e-05,1,311095.4114
0.000149053,1,5855135.785
1.86e-05,0,504348.1011
0.000174816,0,100344.0196
2.01e-05,1,681042.3357
2.11e-05,1,1107594.455
2.86e-05,1,137786.033
0.000161191,0,3975929.106
0.000185472,0,179435.4652
4.4e-05,1,257172.6143
0.00018389,1,4458680.913
0.000345477,1,3860244.389
1.37e-05,0,382485.7534
0.00016585,1,4095846.16
1.16e-05,0,195273.1251
2.14e-05,1,250550.0379
2e-05,1,397093.8698
2.16e-05,1,399457.5238
2.08e-05,1,283282.357
1.26e-05,0,1282334.981
5.45e-05,1,109252.1997
0.000171464,0,4519576.555
2.09e-05,1,1407878.266
0.000122474,1,6129381.021
2.04e-05,1,1445193.648
1.34e-05,0,456334.7439
0.00012991,0,124303.5761
2.27e-05,1,1311245.339
2.21e-05,1,209195.5636
0.000134025,1,5568607.864
0.000210731,1,8128092.224
0.000186525,0,121247.8791
0.000182724,0,45981.19951
2.24e-05,1,1141904.754
0.000173257,1,4141211.544
7.79e-05,1,35985.28407
0.000238851,0,3266360.637
0.000379804,1,4436009.654
0.00047444,1,6575994.211
0.000545173,0,7456540.444
0.000621508,1,8178892.8
4.22e-05,1,4297611.98
0.000148137,1,5894697.514
0.0002206,0,7308886.178
6.75e-05,1,40215.822
0.00021545,1,4214566.338
0.000269227,1,11632203.09
0.000315395,0,11356884.68
0.000401993,1,7210043.24
0.000456388,1,11479147.79
0.000504562,0,10963329.27
2.44e-05,1,4406137.535
0.000119852,1,6337156.649
0.000161353,0,12801112.79
0.000211828,1,12287538.48
7.35e-05,1,8102927.851
0.000327845,1,16056722.06
0.000149819,1,16670354.75
3.56e-05,1,631727.1774
2.46e-05,0,58141.04783
1.2e-05,0,548709.7403
7.44e-05,1,148698.693
0.000194073,1,5203271.761
0.00025197,1,10726416.79
1.57e-05,1,6129381.021
2.67e-05,0,83822.57805
0.000199236,0,3058829.436
0.000100687,1,270292.853
0.000306215,1,3032729.659
6.07e-05,1,1156027.251
4.58e-05,1,1109002.414
1.51e-05,0,948839.9794
0.000100995,1,104227.0597
0.000261269,0,3300435.934
3.35e-05,1,1133006.795
5.01e-05,1,197557.7971
0.000230492,1,3452830.734
3.55e-05,0,284104.235
0.000211086,0,139343.8943
3.24e-05,1,1000858.775
2.67e-05,1,1459702.006
3.52e-05,1,651380.213
3.14e-05,1,916402.5546
0.000168097,0,91583.99206
0.0001824,0,647352.3859
1.82e-05,1,477512.4423
3.27e-05,1,636180.2859
3.07e-05,1,1012474.157
0.000175556,1,4311772.152
1.91e-05,0,388797.8427
1.9e-05,0,58471.08943
0.000227992,1,2984316.643
4.75e-05,1,2459817.383
7.33e-05,1,1128609.614
5.66e-05,1,206945.9711
1.82e-05,0,927772.3134
1.86e-05,0,280932.7048
2.93e-05,1,1166330.524
5.05e-05,1,2351523.536
5.63e-05,1,1315860.078
0.000118065,1,243555.3412
1.81e-05,0,572838.208
0.000178003,0,279232.4438
5.6e-05,1,513185.4306
6.06e-05,1,294237.8523
5.72e-05,1,153144.8623
0.000197455,1,4443541.08
4.46e-05,0,86207.81315
0.000371079,0,1615311.825
7.52e-05,1,1889708.084
0.000217158,1,4376665.043
0.000313556,1,6478330.931
0.000487356,1,3585268.077
8.08e-05,0,2605402.955
7.5e-05,1,179435.4652
0.000209094,1,4648749.016
0.00029268,0,6327407.177
0.00040009,1,5790366.584
4.82e-05,1,143520.8212
6.89e-05,0,93938.17654
9.86e-05,1,152707.0247
0.000363188,0,1996927.423
5.6e-05,1,289967.3938
0.000204227,1,4207790.508
6.89e-05,1,1803753.064
0.000197817,0,68673.7941
2.76e-05,1,187535.5185
0.000167986,1,4436009.654
0.000254845,1,7190235.429
0.000360999,1,5881451.002
0.000180348,0,1482324.305
0.000181656,0,199728.7619
4.15e-05,1,248244.873
0.000167906,1,4928899.616
5.25e-05,1,141144.6743
0.000177494,1,4985229.897
5.55e-05,1,84109.83372
0.00016644,0,4762564.542
4.37e-05,1,1834089.486
4.43e-05,1,343921.9049
0.000154799,1,5640615.724
1.68e-05,0,134830.5943
0.000305057,0,1831755.593
4.26e-05,1,1311245.339
5.72e-05,1,1297593.305
4.71e-05,1,441133.608
7.21e-05,1,184015.0247
1.59e-05,0,402141.3677
1.26e-05,0,160291.8726
0.000165924,1,4076706.692
2.1e-05,1,444656.0815
2.51e-05,1,270125.4718
2.04e-05,1,1447591.646
0.000184569,0,174048.4527
1.16e-05,0,127723.197
0.000184348,1,3609994.063
0.000272159,1,7092806.764
4.23e-05,1,1446791.43
7.31e-05,1,372084.9724
0.000184082,0,73511.00418
5.27e-05,1,1207773.741
2.15e-05,1,333449.5727
0.000135558,1,5463978.489
0.000211602,1,8204531.962
1.59e-05,0,99029.31235
1.47e-05,0,1263315.751
4.86e-05,1,140004.5841
5.13e-05,1,137778.7795
6.03e-05,1,112807.4521
0.000187916,1,4882921.075
1.38e-05,0,1315078.689
0.000290657,0,1907487.09
2.95e-05,1,113571.0868
0.000184151,1,4032736.049
2.29e-05,1,1223583.776
1.27e-05,1,3935707.814
1.27e-05,0,134879.8655
0.000202203,1,3287997.106
0.000298807,1,6462335.052
0.000366298,0,7825415.237
3.77e-05,1,4413567.784
0.000137967,1,6202004.019
1.89e-05,0,148720.2009
1.6e-05,0,143228.0761
2.33e-05,1,87457.25109
0.000145888,1,5091917.696
0.000222401,1,8102927.851
5.41e-05,1,203962.414
0.000168267,0,4623366.413
1.48e-05,0,234621.5184
0.000187109,1,3619980.216
4.48e-05,1,1068699.753
4.54e-05,1,1157049.379
0.000146821,1,6143769.239
1.31e-05,0,1225563.095
0.000185371,0,53082.27498
2.19e-05,1,878565.1883
2.1e-05,1,419766.7516
2.08e-05,1,410033.7923
0.000134095,1,5498415.328
1.1e-05,0,401121.6287
1.69e-05,0,177964.6827
0.000202203,1,3364069.018
4.27e-05,1,961162.5766
4.31e-05,1,1101998.188
4.32e-05,1,173857.1606
0.000153257,0,4793490.286
1.06e-05,0,78492.68136
6.19e-05,1,113241.8525
2.19e-05,1,155575.4441
0.000136257,1,5441259.243
2.08e-05,1,592137.0353
0.000166625,0,371575.9248
4.28e-05,1,182081.9324
0.000198948,1,3989703.805
4.36e-05,1,489754.0599
8.29e-05,1,86323.61542
0.000195707,0,4701894.93
1.18e-05,0,143107.7552
0.000147466,1,4599728.815
0.000222685,1,8282423.089
0.000296172,1,8497550.961
1.13e-05,1,4784727.049
1.5e-05,0,263422.447
1.25e-05,0,298101.0246
4.49e-05,1,85656.87108
0.000218799,1,3585268.077
0.000386383,1,3722966.851
4.39e-05,1,1201122.394
7.43e-05,1,84386.44836
0.000192321,0,4482980.794
2.25e-05,1,677341.0186
2.56e-05,1,147492.0088
2.07e-05,1,1084643.886
1.46e-05,0,317322.3258
1.27e-05,0,565235.4548
4.06e-05,1,133642.0392
0.000144511,1,6002857.101
0.000227123,1,7542494.801
4.01e-05,1,1279826.746
1.24e-05,0,585561.2142
2.31e-05,0,79937.64482
0.000201158,1,3503675.631
0.000290509,1,6979321.856
1.21e-05,1,4398732.262
2.33e-05,1,655951.3023
1.46e-05,0,163173.6304
0.000290272,0,1912428.767
4.34e-05,1,215357.9936
5.18e-05,1,160439.2629
4.49e-05,1,548803.8784
4.51e-05,1,81783.81651
1.21e-05,0,1143901.091
1.18e-05,0,178394.7569
0.000156568,1,4311772.152
0.000244381,1,7112080.696
2.05e-05,1,1280452.885
1.53e-05,0,267365.992
0.000177296,1,3854559.199
1.64e-05,0,301551.268
4.55e-05,1,138581.261
4.41e-05,1,1043558.89
4.31e-05,1,738708.9179
4.23e-05,1,176067.6553
1.01e-05,0,174624.863
1.59e-05,0,196975.2301
2.29e-05,1,1228177.239
0.000134981,1,5556784.917
2.08e-05,1,1498995.244
2.04e-05,1,1750666.017
1.88e-05,0,174569.8023
1.32e-05,0,105401.5759
4.48e-05,1,138003.9914
0.000177543,1,4698825.307
4.17e-05,1,1390672.527
4.86e-05,1,173155.5207
1.03e-05,0,613800.5854
1e-05,0,77899.06476
0.000143323,1,4673653.029
0.000220874,1,8053063.68
1.81e-05,1,1850951.694
1.34e-05,0,197784.4523
0.000160269,1,4248775.481
1.56e-05,0,160025.4724
7.32e-05,1,150286.8617
3.94e-05,1,1077499.257
4.5e-05,1,144105.5884
0.0001604,1,5407532.43
1.3e-05,0,1146863.031
1.14e-05,0,305166.3927
2.72e-05,1,116053.8177
0.000149888,1,5082030.478
0.000228472,1,7931047.564
2.03e-05,1,1506762.059
1.42e-05,0,455209.1494
0.000171374,0,178913.5977
4.03e-05,1,147933.8512
0.000189487,1,4180903.668
4.52e-05,1,1420100.757
4.21e-05,1,485754.5835
1.55e-05,0,879155.4236
6.1e-05,1,97654.77766
0.000174945,0,4642751.597
2.13e-05,1,747357.4232
2.09e-05,1,413140.5992
2.05e-05,1,1255876.054
1.44e-05,0,97520.47699
0.000272167,0,2044868.432
3.9e-05,1,292986.1968
0.00014945,1,5652798.479
5.06e-05,1,171588.9134
0.000171044,1,5182664.745
1.02e-05,0,340287.7246
1.09e-05,0,180797.8212
2.18e-05,1,1306010.826
2.09e-05,1,213548.1149
2.03e-05,1,1130559.696
1.43e-05,0,177993.2898
0.00016298,1,4187593.114
0.000179418,0,909857.2358
4.62e-05,1,131691.944
0.000177851,1,4724270.209
5.94e-05,1,166459.6894
0.000188342,1,4828866.598
0.000178343,0,107202.6581
2.11e-05,1,1304058.643
2.24e-05,1,1312560.53
0.000124779,1,6086617.898
1.97e-05,0,125344.8331
0.000200811,1,3439219.049
1.53e-05,0,355073.3545
6.53e-05,1,133437.6311
0.000195317,1,4784727.049
0.000280419,1,7331220.437
4.91e-05,1,1622594.976
1.31e-05,0,449025.2457
2.59e-05,1,120482.7002
0.000143587,0,4482980.794
0.000258933,1,5407532.43
1.94e-05,1,3075494.355
4.54e-05,1,763490.5764
0.000180268,0,108771.7344
1.27e-05,0,299431.113
4.42e-05,1,231655.6644
4.11e-05,1,612364.4586
4.63e-05,1,1181067.552
4.38e-05,1,596863.3286
5.74e-05,1,115925.3088
0.000173741,0,4538099.41
2.21e-05,1,402715.1402
2e-05,1,1137438.373
2.04e-05,1,557929.1614
0.000171135,0,122522.4073
1.13e-05,0,214218.6605
0.000186423,1,3560878.498
4.72e-05,1,1226450.654
0.000153521,1,5855135.785
8.22e-05,1,139526.9056
0.000187437,0,5021751.728
2.95e-05,1,208230.2248
0.000212408,1,3407872.0
2.41e-05,1,1487071.418
2.57e-05,1,99556.68515
1.1e-05,0,447392.4267
1.07e-05,0,90996.93931
0.00016292,1,4095846.16
0.000238039,1,8308716.495
0.000321888,1,7414293.756
4.75e-05,1,904057.2352
1.21e-05,0,844941.8207
8.32e-05,0,101206.1289
8.56e-05,1,120821.9784
0.000249623,1,3793109.704
0.000368835,1,5224043.305
0.00048678,1,5287365.042
8.6e-06,0,2785650.958
1.57e-05,0,299471.6041
5.01e-05,1,1098298.655
5.33e-05,1,108428.4405
0.000170911,1,5298068.211
4.82e-05,1,568348.6853
1.49e-05,0,534280.4613
2.11e-05,0,238538.6161
4.64e-05,1,1242166.918
5.11e-05,1,129946.1643
0.000164624,1,5486888.252
0.000272111,1,5790366.584
1.46e-05,0,231240.7343
0.000171718,0,128307.7933
4.5e-05,1,1446791.43
4.55e-05,1,693126.5085
3.3e-05,1,598501.1882
3.2e-05,1,1398101.333
3.59e-05,0,31365.05604
3.08e-05,0,542925.3523
7.02e-05,1,287041.6425
0.000232515,1,117809.0429
0.001133902,1,691661.1247
0.001416304,1,2210511.568
3.67e-05,0,235344.5815
0.000630478,0,888680.7833
9.63e-05,1,491778.5975
6.66e-05,1,736008.351
4.42e-05,1,621673.562
5.75e-05,0,99850.87299
0.00032852,1,2297845.212
6.35e-05,0,135490.5177
0.00047875,1,1499854.267
5.79e-05,1,1413199.62
5.63e-05,1,293610.6906
4.33e-05,1,1034075.739
0.000151161,0,801807.5713
6.31e-05,1,280369.1158
0.000196701,0,3968803.785
3.53e-05,1,132197.4793
0.000164498,1,4819973.657
0.000247675,1,7499271.335
1.54e-05,0,136889.1403
0.000301368,0,1843957.129
4.37e-05,1,499951.4223
4.75e-05,1,178834.6905
0.000166767,1,5224043.305
4.31e-05,1,1309277.487
1.44e-05,0,174707.5191
0.000177517,1,3820796.636
0.000288535,0,4752344.446
2.4e-05,1,203962.414
0.0001384,1,5452595.2
0.000258501,1,5192947.81
0.00019192,0,153343.8936
5.86e-05,1,1074844.228
2.53e-05,1,78318.44204
0.000145735,1,5162220.308
2.12e-05,1,1854887.099
0.000119776,0,340235.4451
1.2e-05,0,107902.5781
0.000163268,1,4128147.785
0.000249329,1,7249988.078
2.08e-05,1,490396.4205
1.99e-05,1,1059184.822
3.49e-05,0,95234.90634
1.29e-05,0,190306.1366
4.18e-05,1,317049.7512
5.16e-05,1,2064073.893
0.000154514,1,6044447.335
0.000110334,1,180139.4243
0.000459615,0,1511667.244
5.63e-05,1,204696.2065
3.47e-05,1,929089.7039
2.96e-05,1,164461.8384
0.000155319,1,4947534.397
1.53e-05,0,237540.7607
5.4e-05,1,191880.183
0.00018348,0,4078439.249
2.05e-05,1,1605672.206
4.51e-05,1,2847927.852
4.45e-05,1,206978.7027
0.000160628,0,4538099.41
0.000176131,0,92722.84843
2.12e-05,1,157059.8713
0.000143226,1,5111808.0
2.1e-05,1,1515486.796
0.000122258,1,6158225.167
1.53e-05,0,94685.21579
0.000283175,0,1970278.036
4.14e-05,1,2545958.848
5.27e-05,1,167879.7752
0.000191154,1,4496985.732
0.000347849,1,3983631.196
1.41e-05,0,201638.2147
1.07e-05,0,369098.752
2.03e-05,1,371135.2377
2.1e-05,1,418090.3668
2.61e-05,1,120266.7814
0.000151557,1,4966310.619
2.15e-05,0,2488306.193
1.08e-05,0,377144.5014
4.49e-05,1,1177878.351
4.25e-05,1,174424.9048
0.00014967,1,5816101.547
4.14e-05,1,627486.3812
1.15e-05,0,499231.8557
3.93e-05,0,268826.4763
3.03e-05,1,155050.1005
2.09e-05,1,1250475.727
2e-05,1,1248090.461
2.44e-05,1,1062625.13
1.23e-05,0,124087.6625
1.24e-05,0,124639.3805
4.15e-05,1,704697.2795
4.22e-05,1,573957.3895
4.42e-05,1,1364570.227
1.52e-05,0,119740.0655
0.000179993,1,3782146.96
1.24e-05,0,169778.6348
0.000167663,1,4014180.515
4.5e-05,1,1541369.668
4.14e-05,1,221238.0132
0.000148695,1,5803205.534
1.52e-05,0,352473.7406
2.1e-05,0,75142.25407
0.000229859,1,2987723.397
0.00032407,1,6609206.303
0.000410656,1,7229960.486
4.58e-05,1,1149427.183
1.33e-05,0,1019140.595
2.03e-05,0,72724.04151
0.000210746,1,3275651.685
0.00029984,1,6997983.144
4.81e-05,1,287199.1327
0.000100998,1,322917.4209
1.85e-05,0,142518.3417
0.000207672,0,2789159.335
5.81e-05,1,1274839.599
0.000196274,1,4504725.811
5.03e-05,1,174308.7377
0.000165176,0,4575604.364
0.000313664,1,4207790.508
6.23e-05,0,219919.8125
3.68e-05,1,188820.8424
5.05e-05,1,130127.0669
0.00017444,1,5023504.215
0.000253226,1,7907086.695
1.23e-05,0,90821.54331
0.000185752,0,3042022.681
4.59e-05,1,1572864.0
4.17e-05,1,1027983.384
6.5e-05,1,553095.033
4.79e-05,1,297583.3651
1.36e-05,0,166698.7213
1.2e-05,0,1079762.317
5.72e-05,1,431675.0282
4.78e-05,1,1099221.208
4.28e-05,1,468872.3927
5.45e-05,1,152644.6807
0.000223912,0,3119144.383
1.32e-05,0,126345.99
4.34e-05,1,998567.6063
4.21e-05,1,1144401.266
4.19e-05,1,1185346.783
4.28e-05,1,1103391.946
9.36e-06,0,3892078.228
1.63e-05,0,187391.4801
4.32e-05,1,157107.011
0.000172975,1,4793490.286
4.52e-05,1,1384786.083
5.49e-05,1,102737.8095
0.000223267,0,3141265.974
1.2e-05,0,384411.1286
4.28e-05,1,387223.8047
4.94e-05,1,765500.3498
4.49e-05,1,466781.8256
1.33e-05,0,136081.634
0.000163512,1,4147774.479
1.23e-05,0,375163.9017
4.04e-05,1,289935.2715
4.75e-05,1,576358.8848
4.52e-05,1,167610.9956
0.000156578,1,5592405.333
1.26e-05,0,1286805.643
7.36e-05,0,279584.9655
4.47e-05,1,386309.3278
4.24e-05,1,1305359.449
4.3e-05,1,1171027.157
4.66e-05,1,282000.3982
1.22e-05,0,443539.4576
9.43e-06,0,106547.6311
3.97e-05,1,1302112.287
0.000136208,1,6478330.931
4.16e-05,1,1313219.115
8.07e-05,1,185317.9704
0.000267439,0,2831959.734
1.74e-05,0,118503.4521
4.78e-05,1,200585.9669
0.000161887,1,5452595.2
4.21e-05,1,327319.3717
0.000147559,1,5908003.828
1.74e-05,0,283558.5803
3.43e-05,0,138213.3503
0.000175656,1,4406137.535
4.52e-05,1,564304.8072
4.99e-05,1,213096.0508
4.32e-05,1,480140.4689
5.83e-05,0,157252.8944
1.01e-05,0,283340.9048
4.4e-05,1,679098.52
4.36e-05,1,1161671.414
8.02e-05,1,446476.5773
3.9e-05,1,1481180.36
1.68e-05,0,113784.746
1.19e-05,0,1127019.09
4.66e-05,1,170983.5824
0.000172016,1,4966310.619
4.53e-05,1,1497280.146
4.35e-05,1,361248.5433
1.17e-05,0,337538.8679
6.73e-05,1,176079.5005
0.000252784,0,2846519.938
1.87e-05,1,3508372.247
2.46e-05,1,238886.9748
0.00014901,0,4242514.391
0.000233785,1,7372523.087
1.22e-05,0,82287.09219
4.26e-05,1,576485.8361
4.11e-05,1,164596.2956
0.000141395,1,6216735.62
5.35e-05,1,412814.7785
1.38e-05,0,989983.2418
5e-05,0,146574.3935
2.1e-05,1,985408.7711
2.01e-05,1,386823.1889
2.08e-05,1,199227.0454
2.07e-05,1,1201673.873
0.000124063,0,5102747.724
0.000146591,0,183692.146
3.74e-05,1,622264.7874
4.72e-05,1,140802.9748
0.000171592,1,5013880.644
4.71e-05,1,1462148.434
4.31e-05,0,224217.1218
1.86e-05,1,151891.6892
0.000134296,1,5374221.142
2.04e-05,1,1490458.825
1.95e-05,1,1114195.699
1.85e-05,0,105246.2937
5.46e-05,1,183319.0233
0.000164605,0,4814331.548
0.000320134,1,4001904.734
0.000323482,1,186946121.1
1.92e-05,1,814326.6011
1.43e-05,0,111274.8725
4.76e-05,0,840771.6446
5.47e-05,1,1071763.184
3.98e-05,1,417290.449
5.05e-05,1,179928.8943
0.000180256,1,4802285.681
1.12e-05,0,100303.1166
0.000260511,0,2117201.254
2e-05,1,319059.5753
0.000127782,1,5790366.584
0.000203278,1,8256295.571
2.01e-05,1,1703936.0
1.53e-05,0,244977.0478
1.56e-05,0,121181.5328
4.68e-05,1,131269.2194
0.000160019,1,5509990.939
0.000251435,1,6815744.0
4.07e-05,1,1374603.832
7.37e-05,1,151847.6268
0.000182396,0,4856562.526
4.44e-05,1,953459.2699
2.23e-05,1,218723.5247
0.000133665,1,5604380.505
1.53e-05,0,189329.9574
0.000215696,0,2630157.378
4.67e-05,1,1655436.873
4.38e-05,1,1318511.686
4.31e-05,1,1148922.606
4.41e-05,1,190844.8079
1.25e-05,0,907248.059
1.23e-05,0,1011229.458
2.23e-05,1,340698.4764
0.00013199,1,5702060.34
2.27e-05,1,204904.5405
5.69e-05,1,216033.4871
1.52e-05,0,110409.4382
1.21e-05,0,144905.6149
4.36e-05,1,1237468.414
4.08e-05,1,143018.8905
0.000145357,1,5961835.298
0.000229794,1,7372523.087
1.84e-05,0,172449.1911
0.000234731,0,2438978.537
4.93e-05,1,3251236.889
0.000148864,1,6261353.34
4.94e-05,1,1501575.27
5.9e-05,1,145483.3628
0.000181045,0,4325376.0
1.27e-05,0,152320.8276
4.21e-05,1,187912.5284
0.000155564,1,5486888.252
0.000317399,1,3860244.389
5.42e-05,1,215712.989
1.48e-05,0,183236.1834
0.000188219,0,3046207.032
2.07e-05,1,1625618.445
2.2e-05,1,204824.3619
0.000136031,1,5463978.489
0.000212162,1,8204531.962
0.000170343,0,185414.6443
4.25e-05,1,1212810.795
4.42e-05,1,1254671.954
4.33e-05,1,549610.6039
5.03e-05,1,94735.067
1.41e-05,0,128935.2883
5.72e-05,1,291096.1735
0.000222938,0,3186464.046
4.51e-05,1,266467.6946
4.41e-05,1,1219024.544
6.7e-05,1,288911.1045
0.000186782,0,56200.7997
4.67e-05,1,156197.523
0.000166361,1,5203271.761
4.45e-05,1,1317847.782
6.2e-05,1,154182.368
0.000254814,0,2740832.317
4.56e-05,0,135382.8409
0.00017155,1,4947534.397
4.13e-05,1,221612.6754
2.69e-05,1,1311245.339
0.000140274,1,5509990.939
2.06e-05,0,135797.922
1.82e-05,0,156740.9238
4.82e-05,1,1134972.114
5.08e-05,1,345146.4718
0.000164688,1,5463978.489
5.08e-05,1,137699.0422
1.54e-05,0,132801.1821
0.000177484,1,3848890.729
0.000277617,0,5272839.314
4.93e-05,1,1093709.025
5.09e-05,1,322281.2087
4.82e-05,1,133172.8335
0.000155133,0,4921316.693
9.2e-05,0,147207.6916
3.98e-05,1,1658584.091
3.88e-05,1,135104.5682
0.00012294,1,7393349.424
0.000191471,1,9119322.983
0.000107257,0,320398.2222
8.47e-06,0,541465.1619
5.95e-05,1,108811.6117
0.000191978,1,4690404.473
3.44e-05,1,1914590.853
3.44e-05,1,1761268.974
0.000198109,0,267365.992
3.39e-05,0,267365.992
0.000129658,1,89702.35788
0.003283933,1,197766.7898
0.003514235,1,2706562.25
0.003649509,1,4615953.608
7.12e-05,1,2492614.949
0.000241967,0,3093006.302
5.19e-05,1,271470.3554
6.73e-05,1,273512.979
4.82e-05,1,498998.2261
2.59e-05,0,331973.0943
4.54e-05,0,290934.3815
4.36e-05,1,158151.2899
4.18e-05,1,173476.8805
5.27e-05,1,142660.2909
0.000181076,1,4855743.406
1.52e-05,0,1568408.295
0.000170882,0,144565.0834
3.28e-05,1,296538.1482
3.24e-05,1,202166.36
4.62e-05,1,495502.7823
0.000158143,1,174552.8675
2.75e-05,0,522802.7649
1.54e-05,0,357249.9616
5.01e-05,1,548803.8784
5.04e-05,1,540306.7085
4.46e-05,1,467281.8597
5.93e-05,1,191249.2288
0.000197279,0,3824857.534
1.31e-05,0,256913.2845
4.49e-05,1,204121.4862
0.000153615,1,5727014.652
4.38e-05,1,1691820.101
5.7e-05,1,162672.9875
0.000233937,0,2984626.027
1.4e-05,0,307198.2955
2.27e-05,1,448312.0411
2.13e-05,1,169510.7316
0.000135902,1,5429970.324
0.000212892,1,8128092.224
1.3e-05,0,545734.9709
5.92e-05,1,128750.7721
0.000172293,0,4672136.101
0.000251443,1,7883270.169
4.87e-05,1,389297.2923
4.86e-05,1,172835.3494
1.33e-05,0,953332.9798
1.21e-05,0,112375.933
0.000164542,1,4089446.4
0.00025202,1,7131459.662
1.65e-05,1,4466289.584
4.47e-05,1,387970.0113
0.000238366,0,99197.87288
6.74e-05,1,155955.5295
4.53e-05,1,492148.4949
4.37e-05,1,1368136.799
4.35e-05,1,338320.2813
0.000192612,0,137783.3953
0.000150935,1,155188.0045
0.000381913,1,2695412.663
0.000468619,1,7190235.429
0.000128858,1,263968.3002
6.67e-05,0,313370.9512
0.000218764,0,76473.37657
5e-05,1,1004315.309
4.59e-05,1,1189116.627
4.63e-05,1,342436.9614
4.46e-05,1,1257082.467
0.000186527,0,181538.8566
2.5e-05,1,1242756.741
2.09e-05,1,1056192.775
1.98e-05,1,1636801.561
2.28e-05,1,424532.9596
0.000176164,0,138689.4108
5.68e-05,1,992885.3171
4.68e-05,1,105211.6778
0.000173083,1,4938199.426
0.000338168,1,3776689.316
1.66e-05,0,184919.2144
1.25e-05,0,563652.9682
5.21e-05,1,1178408.688
2.98e-05,1,148092.8929
0.000151814,1,5111808.0
2.22e-05,1,1456452.808
0.000243854,0,151508.0052
5.25e-05,1,133751.3132
0.000166063,1,5486888.252
0.000247297,0,6494406.194
0.000355648,1,5752188.343
4.21e-05,1,3071884.62
1.28e-05,0,207009.9563
1.26e-05,0,108569.1005
0.00015476,1,4398732.262
2.08e-05,1,1458075.597
0.00012336,1,6058439.111
1.99e-05,1,382358.7576
1.12e-05,0,237540.7607
4.55e-05,1,110581.6164
0.000163115,0,4482980.794
0.000231136,1,9183318.232
0.000343017,1,5568607.864
2.07e-05,1,1526090.785
1.16e-05,0,364722.087
5.29e-05,1,152796.1758
0.000167059,0,4633038.728
2.11e-05,1,1454833.628
2.46e-05,1,121970.6262
0.0001696,1,4297611.98
1.53e-05,0,1249770.041
1.2e-05,0,225380.8785
0.000160169,1,4207790.508
2.21e-05,1,194042.5338
2.02e-05,1,411064.1897
1.98e-05,1,1077055.842
0.000198595,0,80218.51386
6.78e-05,1,922865.1961
2.37e-05,1,364113.202
0.000145532,1,5121811.538
5.82e-05,1,315863.5887
1.4e-05,0,292162.6005
2.1e-05,1,154000.9236
0.00012951,0,4845935.475
0.000235725,1,5881451.002
2.01e-05,1,1327877.065
2.12e-05,1,372349.6509
0.000131907,0,4762564.542
8.16e-05,1,114580.4087
0.000205632,0,4258831.754
4.7e-05,1,2046321.889
4.41e-05,1,327319.3717
5.68e-05,1,123987.1948
0.000181259,0,4242514.391
1.22e-05,0,593883.7522
2.54e-05,1,114435.1229
0.000145599,1,5192947.81
0.000228663,1,7520820.966
0.000307409,1,7907086.695
1.29e-05,0,423926.5911
1.36e-05,0,101582.1527
2.32e-05,1,1191824.087
2.06e-05,1,310799.8689
0.000134654,1,5463978.489
5.52e-05,1,158132.1791
0.000178937,0,4267037.595
0.000163472,0,925446.0978
2.19e-05,1,161418.8785
2.23e-05,1,626885.1966
1.99e-05,1,554971.5216
2.02e-05,1,194128.8901
1.32e-05,0,1081344.0
0.000170115,0,140368.4168
1.93e-05,1,352301.2109
2.01e-05,1,1216192.238
2.55e-05,1,192444.5365
0.000147198,1,5121811.538
1.27e-05,0,94973.51883
0.000275566,0,2005971.478
2.11e-05,1,2659802.537
2.19e-05,1,171005.9259
0.000136158,1,5463978.489
1.99e-05,1,1570033.411
1.11e-05,0,291355.4153
0.000175136,0,168743.7147
2.18e-05,1,405900.3871
2.19e-05,1,282456.9065
0.000136596,1,5441259.243
5.55e-05,1,82803.26803
0.000173162,0,4492074.061
5.93e-05,1,135615.612
0.000169343,0,4803888.312
4.27e-05,1,574209.2356
4.14e-05,1,312843.1384
0.000146486,1,5948285.673
1.25e-05,0,1355319.775
1.19e-05,0,154888.2719
0.000163439,1,4115166.189
0.000250912,1,7112080.696
4.23e-05,1,3312969.235
4.41e-05,1,1023561.086
0.000165945,0,132602.3898
6.29e-05,1,129669.327
0.000184024,0,4359434.079
2.14e-05,1,308201.3302
2.04e-05,1,252288.9624
5.52e-05,1,155307.7199
0.000222508,0,3154690.188
4.86e-05,0,1193850.411
4.51e-05,1,1216192.238
5.05e-05,1,184872.9036
4.93e-05,1,181879.4785
0.000192314,1,4354818.13
0.00038944,0,2677862.771
1.26e-05,0,266081.0419
0.000163526,1,4128147.785
5.93e-05,1,1441214.59
2.12e-05,1,1010519.574
3.74e-05,1,123176.0964
0.000215805,0,2964648.61
6.12e-05,1,156085.7405
0.00018408,1,5072181.581
0.000318952,0,3919632.765
5.01e-05,1,192204.2811
0.000170943,1,5172422.324
1.26e-05,0,187328.0758
0.000165841,1,4064046.112
0.000287277,0,4350869.375
2.06e-05,1,1787736.131
2.51e-05,1,93001.41056
0.000145766,1,5162220.308
4.99e-05,0,138325.5785
5.37e-05,1,966486.5938
4.62e-05,1,333110.0542
