tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
0.000184985,0,4210251.924
2.9e-05,1,106591.4188
0.000151476,1,5091917.696
0.000228002,1,8153413.383
0.000299267,0,7381975.04
0.000406587,1,5816101.547
0.000498725,0,5722461.271
5.24e-05,1,174622.7446
0.000184544,0,3997459.408
1.65e-05,1,3412315.119
2.13e-05,1,1291829.07
1.87e-05,1,1084643.886
0.000174498,0,187597.8409
0.000159879,0,139774.8367
2.61e-05,1,1093252.17
2.2e-05,1,373092.7578
3.05e-05,1,103195.5562
0.000204791,1,3575472.262
0.000344856,0,3772730.003
2.73e-05,1,78245.85775
0.000168029,1,4436009.654
0.000251517,1,7456540.444
0.000322826,1,8782703.678
0.000164756,0,171129.9368
2.03e-05,1,1280452.885
2.17e-05,1,517344.4744
1.97e-05,1,1389196.229
2.05e-05,1,397516.0535
0.000176667,0,381497.4181
1.24e-05,0,111280.4639
0.000157328,1,4304680.421
0.000239169,1,7630453.924
0.000315913,1,8128092.224
4.37e-05,1,3203483.104
1.49e-05,0,315738.8811
2.13e-05,1,98995.60088
0.000129795,0,4856562.526
0.000242615,1,5521615.392
2.15e-05,1,444127.8968
1.81e-05,1,1271742.321
1.32e-05,0,108034.173
0.000170418,1,3959524.502
0.000258565,1,7073637.016
0.000323365,0,8171928.089
4.28e-05,1,3039774.328
6.27e-05,1,455094.0177
0.000163632,0,99469.66008
2.07e-05,1,1036122.603
2.17e-05,1,505650.2504
7.21e-05,1,136785.0787
0.000186622,1,5429970.324
1.28e-05,0,1176722.908
1.25e-05,0,327602.4426
3.19e-05,1,104351.7282
0.000174541,1,4362076.16
0.00025908,1,7372523.087
0.000381392,1,5111808.0
5.14e-05,0,199566.7759
2.24e-05,1,213443.6222
1.99e-05,1,1207216.649
2.51e-05,1,147359.1406
0.000144366,1,5224043.305
0.000175343,0,980776.1346
1.3e-05,0,238692.8769
0.000161315,1,4207790.508
1.97e-05,1,1513733.774
2.29e-05,1,214616.2932
1.97e-05,1,1263149.467
1.82e-05,0,74954.0551
0.000277112,0,2039219.624
4.84e-05,1,3090018.531
4.48e-05,1,361647.8784
4.29e-05,1,1248685.924
4.3e-05,1,270320.7701
1.36e-05,0,170274.6818
1.22e-05,0,1038739.452
2.27e-05,1,407163.3006
1.98e-05,1,1217323.58
2.11e-05,1,1246901.237
6.33e-05,1,99288.53171
1.84e-05,0,888324.3129
5.92e-05,1,180611.8071
0.000180727,1,5131854.306
0.000259205,1,7955154.091
0.000388763,0,4078439.249
4.47e-05,1,648475.1477
1.2e-05,0,222840.8646
4.13e-05,0,146797.8597
4.62e-05,1,468788.4105
0.000157572,1,5604380.505
5.01e-05,1,475430.6441
4.41e-05,1,250478.1028
5.29e-05,0,74375.08436
4.51e-05,1,178736.9867
0.000158553,0,4652505.277
0.000233689,1,8282423.089
0.000236387,1,237931426.9
0.000364865,1,4855743.406
0.00017972,0,167480.3382
4.53e-05,1,210440.2747
0.00016466,1,5224043.305
0.000257079,1,6745478.598
0.000425231,1,3707146.878
1.16e-05,0,1404307.237
5.46e-05,1,190691.854
0.000168647,1,5463978.489
0.000300079,0,4019224.16
5.58e-05,1,1527872.56
0.000194292,1,4496985.732
0.000162342,0,174624.863
1.24e-05,0,576116.6785
4.8e-05,1,170437.9849
0.000159282,1,5604380.505
0.000250436,1,6851428.524
2.18e-05,1,3848890.729
1.33e-05,0,74608.10942
4.52e-05,1,216964.7431
0.00015711,0,4711898.962
0.000269361,1,5556784.917
5.28e-05,1,2927567.893
2.34e-05,1,4421023.135
1.53e-05,0,134682.9965
0.000295855,0,1881556.935
4.46e-05,1,215606.3676
0.000154553,1,5677322.551
4.18e-05,1,1496424.069
4.28e-05,1,1298881.239
6.27e-05,0,148301.916
5.48e-05,1,223029.0325
4.27e-05,1,974402.7163
0.000110614,1,220195.6668
0.00024581,1,4607826.93
0.000174606,0,188926.1655
4.23e-05,1,1049837.824
4.59e-05,1,282792.6198
0.0001704,1,5004293.874
5.72e-05,1,99262.17226
0.000235333,0,2960685.176
